,trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
5088,2019-01-16 21:59:19+00:00,Bins-Howell,personal_care,127.29,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15 00:00:00+00:00,78392802f56fbaf40bd1c601c37c75fb,44.821343,-116.833069,0
5089,2019-01-16 22:02:58+00:00,Ankunding-Carroll,travel,3.43,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15 00:00:00+00:00,32b8a4c03dddbc18198c909de389348d,45.544782,-117.266607,0
5090,2019-01-16 22:03:19+00:00,Fisher-Schowalte,shopping_net,278.36,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01 00:00:00+00:00,49b4a881e98a909f4ea8d67f3c37384d,41.417985,-110.019924,0
5091,2019-01-16 22:06:28+00:00,Terry Lt,home,75.52,Alva,WY,44.6873,-104.4414,110,"Administrator, local government",1973-05-16 00:00:00+00:00,6f28531057b7ca68dbe4a84f4bb68df4,44.859487,-104.212457,0
5092,2019-01-16 22:09:16+00:00,Gislason Group,misc_pos,9.2,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,27b822d0874d7836fa657b88d1555e69,43.167668,-108.735406,0
5093,2019-01-16 22:10:47+00:00,Kris-Padberg,shopping_pos,43.02,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26 00:00:00+00:00,f3584e9de87c9313be455ded42d9b88e,38.124698,-90.41745,0
5094,2019-01-16 22:13:58+00:00,"Hettinger, McCullough and Fay",home,18.5,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16 00:00:00+00:00,64df9f5ec517f6057ba92c029b9a1d5f,42.269573,-105.61661200000002,0
5095,2019-01-16 22:20:33+00:00,Ankunding LLC,shopping_net,9.76,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,1987-11-30 00:00:00+00:00,9b213699d14cdaa289191c1d4d4d8106,32.134116,-116.914307,0
5096,2019-01-16 22:28:15+00:00,Cummerata-Hilpert,entertainment,77.71,Alva,WY,44.6873,-104.4414,110,"Administrator, local government",1973-05-16 00:00:00+00:00,5bafc7aad3a7850c87638bb983efc6b0,45.195884,-103.846112,0
5097,2019-01-16 22:28:21+00:00,Kuhic LLC,shopping_net,9.31,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06 00:00:00+00:00,63da439789f2f027d1560025c878d8b0,35.898987,-106.463406,0
5098,2019-01-16 22:38:57+00:00,Zulauf LLC,personal_care,6.86,Ashford,WA,46.7531,-121.9898,759,Video editor,1956-09-14 00:00:00+00:00,17626be0f63a362c1d7dc1a1be536ad0,47.191597,-121.168739,0
5099,2019-01-16 22:42:47+00:00,Fisher-Schowalte,shopping_net,1.69,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31 00:00:00+00:00,10e5ff04957eec8069742ab797025595,39.333185,-91.00651,0
5100,2019-01-16 22:48:22+00:00,Smith-Stokes,misc_pos,29.66,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19 00:00:00+00:00,e47e75b7d6fd3635847a08464ade15de,33.247212,-119.01678,0
5101,2019-01-16 22:49:32+00:00,"Quitzon, Green and Bashirian",shopping_pos,79.75,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16 00:00:00+00:00,d003ae92c798dfdf19b3bce69e7aa5fc,32.590421,-106.611653,0
5102,2019-01-16 22:57:09+00:00,Cormier LLC,shopping_net,448.15,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10 00:00:00+00:00,9934fc5098238988998a3aec886c47a2,48.372745,-122.754119,0
5103,2019-01-16 22:57:37+00:00,Kuphal-Toy,food_dining,1.19,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31 00:00:00+00:00,7780658390d56c535a0eae0f589acd6f,38.351448,-122.140297,0
5104,2019-01-16 22:58:46+00:00,Kub PLC,personal_care,72.58,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18 00:00:00+00:00,42c0895f9c296d647cd01a77c313767c,36.659941,-92.737093,0
5105,2019-01-16 23:01:38+00:00,Weber and Sons,food_dining,72.07,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,1928-10-01 00:00:00+00:00,283d48f6208da8e575639f6658aabc42,42.74857,-124.148024,0
5106,2019-01-16 23:02:13+00:00,"Langworth, Boehm and Gulgowski",shopping_net,846.12,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27 00:00:00+00:00,b82fd7458ee399f304fb06663343f406,38.682679,-93.896562,0
5107,2019-01-16 23:04:13+00:00,"Hoppe, Harris and Bedn",entertainment,123.21,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22 00:00:00+00:00,f13a0393384e78b303c850bd4b39b031,34.235839,-118.034307,0
5108,2019-01-16 23:07:15+00:00,Hermann and Sons,shopping_pos,7.13,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30 00:00:00+00:00,22c457d8af5bc31f51dc17c3dc20729a,34.072907,-111.60629,0
5109,2019-01-16 23:07:52+00:00,"Schaefer, Fay and Hilll",entertainment,40.31,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27 00:00:00+00:00,11ad4f627c7ff5ec3f1b8b58eddedaa9,37.714985,-90.297859,0
5110,2019-01-16 23:23:09+00:00,O'Keefe-Wisoky,food_dining,1.77,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18 00:00:00+00:00,9905dca8b4db1465383f2c903dd10c22,35.81718,-105.177265,0
5111,2019-01-16 23:26:32+00:00,Pacocha-Bauch,shopping_pos,3.48,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04 00:00:00+00:00,fce979026e3d63687f17577e18220762,34.258109999999995,-105.15941399999998,0
5112,2019-01-16 23:26:50+00:00,"Effertz, Welch and Schowalte",entertainment,23.82,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04 00:00:00+00:00,2174c07314756ff3be1f421efd225f27,34.193502,-106.808619,0
5113,2019-01-16 23:28:25+00:00,Erdman-Schaden,personal_care,15.66,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15 00:00:00+00:00,0e1fc80613e8a2703ec95f83cc18fa26,33.340987,-117.789942,0
5114,2019-01-16 23:30:03+00:00,White and Sons,home,76.05,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01 00:00:00+00:00,b101dc28890313a675efb197450ad732,43.917493,-124.346679,0
5115,2019-01-16 23:31:15+00:00,"Reichert, Shanahan and Hayes",shopping_net,51.88,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,13f7494ec60b6ccb53568c1945bfdbeb,39.045686,-105.470628,0
5116,2019-01-16 23:46:03+00:00,Schroeder Group,health_fitness,31.59,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,1966-12-03 00:00:00+00:00,18b2123d555250884c2a2e5b6267ca4f,20.490618,-154.795755,0
5117,2019-01-16 23:51:59+00:00,"Medhurst, Cartwright and Ebert",personal_care,48.83,Owensville,MO,38.3511,-91.4867,6703,Naval architect,1998-05-20 00:00:00+00:00,753285b805e551ffe0ab9d4931cb1466,37.927111,-91.646742,0
5118,2019-01-17 00:02:53+00:00,Ledner-Pfannerstill,gas_transport,40.1,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06 00:00:00+00:00,dd5bf70f81198c99548e5603d3dbafeb,36.05017,-104.647626,0
5119,2019-01-17 00:41:04+00:00,Bartoletti-Wunsch,gas_transport,36.3,Clarksville,MO,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07 00:00:00+00:00,f336db64ba5e3bb8960074243af44440,40.067145,-90.287528,0
5120,2019-01-17 00:49:22+00:00,"Tillman, Dickinson and Labadie",gas_transport,62.16,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02 00:00:00+00:00,1c31470d3623b61869c3309fad4b9719,42.238901,-110.978422,0
5121,2019-01-17 00:59:39+00:00,Huels-Hahn,gas_transport,67.14,Kirk,CO,39.6171,-102.4776,207,Network engineer,1955-12-04 00:00:00+00:00,30f5fc5921bed7c8001e80b7c3a4b75d,39.877845,-102.44808,0
5122,2019-01-17 01:04:24+00:00,Bins-Rice,gas_transport,47.85,Manley,NE,40.9207,-96.168,206,Human resources officer,1967-10-04 00:00:00+00:00,e5b4c62b4555aa1e79acf5c70ecdf255,41.63275,-96.373103,0
5123,2019-01-17 01:06:22+00:00,"Zieme, Bode and Dooley",gas_transport,75.52,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22 00:00:00+00:00,f22c0cac75de522db6eb3f65d7b5f3ee,33.208096999999995,-117.71251399999998,0
5124,2019-01-17 01:13:57+00:00,Stracke-Lemke,grocery_pos,62.57,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17 00:00:00+00:00,3a49a001f0296e2c0d413d7844db4995,44.708412,-123.57705,0
5125,2019-01-17 01:30:08+00:00,"Monahan, Bogisich and Ledne",misc_pos,795.59,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23 00:00:00+00:00,5d6931d4ac32d177b708ed9785d409ea,38.278335,-109.044284,1
5126,2019-01-17 01:35:13+00:00,Harber Inc,gas_transport,91.24,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17 00:00:00+00:00,47da81d2a0c2e3b63aca4b1ef803b852,38.270808,-94.762634,0
5127,2019-01-17 01:50:42+00:00,Collier Inc,grocery_net,53.33,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21 00:00:00+00:00,43e768b919bd455b8755afb45f947b6f,49.637347,-119.137623,0
5128,2019-01-17 01:53:03+00:00,Emard Inc,gas_transport,69.53,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01 00:00:00+00:00,87ccde49032068f5f8f8e3c8f5891107,45.035897,-120.89036000000002,0
5129,2019-01-17 01:58:36+00:00,"Schoen, Kuphal and Nitzsche",grocery_pos,123.76,Mendon,UT,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13 00:00:00+00:00,bd07d8d6a273d29a6ff72094c513557a,41.75555,-111.627617,0
5130,2019-01-17 02:02:08+00:00,Kuhic LLC,shopping_net,6.62,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30 00:00:00+00:00,baa461256d7dad564b58ba04dd1e3cc0,47.373585,-117.731545,0
5131,2019-01-17 02:19:58+00:00,Heidenreich PLC,grocery_pos,85.89,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26 00:00:00+00:00,afa0b6315b591ed6c1c51601c730686b,42.389859,-96.866445,0
5132,2019-01-17 02:42:57+00:00,Kuvalis Lt,gas_transport,95.48,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06 00:00:00+00:00,036b3669a6c6e97090578a4ae5fde973,45.085162,-123.068871,0
5133,2019-01-17 02:50:08+00:00,Hackett-Lueilwitz,grocery_pos,59.18,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,803a231f4c1ac28acbda29886226f9af,33.087851,-117.109164,0
5134,2019-01-17 02:50:26+00:00,"Douglas, Schneider and Turne",shopping_pos,1526.91,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,1963-06-04 00:00:00+00:00,1503732fc4b3b440c27887654b10edba,35.043491,-117.468909,0
5135,2019-01-17 03:02:37+00:00,Parisian and Sons,gas_transport,58.28,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,38476b63047e1ed2af2bb3772e3a7e01,41.776581,-99.16747,0
5136,2019-01-17 03:09:48+00:00,Roberts-Beahan,misc_pos,5.41,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22 00:00:00+00:00,1b5b8913bcc9f90f70db73a1efcaff55,33.45639,-118.384361,0
5137,2019-01-17 03:10:33+00:00,"Casper, Hand and Zul",grocery_pos,159.65,Mendon,UT,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13 00:00:00+00:00,6815221ac53f4bdc15dfd4182aa9497d,42.17291,-111.471395,0
5138,2019-01-17 03:11:03+00:00,Murray-Smitham,grocery_pos,97.46,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,9dfcf4def6ccf2f9dffe1f211cd15579,44.548581,-122.452347,0
5139,2019-01-17 03:11:28+00:00,"Towne, Walker and Bore",grocery_net,35.11,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,1988-01-04 00:00:00+00:00,f3b7ec37d91a922bbed2c7383eb5dcbe,37.860082,-104.380534,0
5140,2019-01-17 03:15:19+00:00,"Rowe, Batz and Goodwin",grocery_pos,91.93,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,1966-12-03 00:00:00+00:00,66cf467fa59af3122aa3334d7bd22da7,19.169435,-155.573568,0
5141,2019-01-17 03:19:42+00:00,"Reichert, Rowe and Mraz",shopping_net,146.13,Kirk,CO,39.6171,-102.4776,207,Network engineer,1955-12-04 00:00:00+00:00,ce10b82e5185ecaece0edd8b71a556cf,40.358304,-102.490985,0
5142,2019-01-17 03:27:21+00:00,"Terry, Johns and Bins",misc_pos,4.57,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,dbf7188245f3ac854d6385a6b39e0648,44.61555,-122.284229,0
5143,2019-01-17 03:27:49+00:00,Auer-Mosciski,grocery_pos,100.37,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11 00:00:00+00:00,bfb60550a5a9010149c8b4536a8c0d5f,41.016825,-101.208731,0
5144,2019-01-17 03:32:58+00:00,Auer-Mosciski,grocery_pos,103.24,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,b80f8663af8220f95f6904e00ed61b22,39.15184,-106.461264,0
5145,2019-01-17 03:41:01+00:00,"Boehm, Block and Jakubowski",misc_pos,36.77,Alva,WY,44.6873,-104.4414,110,"Administrator, local government",1973-05-16 00:00:00+00:00,712794f1429272b1f8316feb83995bef,45.599604,-103.757959,0
5146,2019-01-17 03:54:04+00:00,"Reichert, Rowe and Mraz",shopping_net,6.54,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30 00:00:00+00:00,f64e7ea577db442e4d2e29256f877cc0,32.871332,-104.881391,0
5147,2019-01-17 04:02:03+00:00,Ledner-Pfannerstill,gas_transport,110.41,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17 00:00:00+00:00,40d971e29395e617d5bf864526c2afd5,44.92492,-122.583812,0
5148,2019-01-17 04:11:55+00:00,Goodwin-Nitzsche,grocery_pos,127.75,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03 00:00:00+00:00,35bb59b895355163e52792f976650f04,44.64667,-119.79092,0
5149,2019-01-17 04:12:04+00:00,Hudson-Grady,shopping_pos,425.98,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1961-11-24 00:00:00+00:00,2b1dd92878935e75df44c36a270629ac,38.714096000000005,-112.557586,0
5150,2019-01-17 04:18:32+00:00,Halvorson Group,misc_pos,577.53,San Diego,CA,33.0067,-117.069,1241364,"Pharmacist, hospital",1960-03-01 00:00:00+00:00,81fa0c9a93948ca4536c139c8ee256a9,32.521843,-117.933439,0
5151,2019-01-17 04:19:25+00:00,Fisher Inc,shopping_net,556.6,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02 00:00:00+00:00,98a0ab955951ceacce0862b529dc14a4,42.492712,-97.980466,0
5152,2019-01-17 04:28:11+00:00,Kerluke Inc,misc_net,6.12,San Jose,CA,37.3304,-121.7913,973849,Science writer,1955-06-12 00:00:00+00:00,ea9a98f31d4edf229ed598048a456a0d,36.47259,-121.151445,0
5153,2019-01-17 04:32:51+00:00,"Ferry, Lynch and Kautze",misc_net,6.86,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15 00:00:00+00:00,e5f8dcc796bd702eecbbf2c964b3a9e5,44.22549,-116.840175,0
5154,2019-01-17 04:42:31+00:00,Botsford Lt,shopping_pos,7.8,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,e5bffdb1e96217891783b19198eff167,37.334308,-122.794864,0
5155,2019-01-17 05:23:49+00:00,"Streich, Dietrich and Barton",shopping_net,86.3,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,31838c13f352d0d6b79a417400ee169c,40.133588,-105.031876,0
5156,2019-01-17 05:43:38+00:00,Kling Inc,gas_transport,78.19,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,1962-01-19 00:00:00+00:00,bfa30dd992942f1a86fdf11b445e0519,41.970368,-113.161338,0
5157,2019-01-17 05:49:46+00:00,Kilback LLC,grocery_pos,107.48,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06 00:00:00+00:00,c7797877d372395d8828f60b498117c9,33.600947,-115.871283,0
5158,2019-01-17 05:50:07+00:00,McGlynn-Jaskolski,misc_pos,116.5,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02 00:00:00+00:00,63c7bb7e3ea429b211d421212e4f7228,43.859033,-111.761527,0
5159,2019-01-17 06:31:13+00:00,Buckridge PLC,misc_pos,391.24,Broomfield,CO,39.8854,-105.1139,92337,"Engineer, electronics",1967-10-18 00:00:00+00:00,62d1a4cc4e15997792933186072d499c,40.417573,-105.576158,0
5160,2019-01-17 06:39:22+00:00,Padberg-Welch,grocery_pos,219.49,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29 00:00:00+00:00,c05b47af8da35d1f08766df584379af9,48.216801,-121.899657,0
5161,2019-01-17 06:40:04+00:00,Kuphal-Predovic,misc_net,46.6,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21 00:00:00+00:00,35d7d1b40114b046fa7a2622adb98643,39.116332,-121.48429,0
5162,2019-01-17 06:47:44+00:00,"Nienow, Ankunding and Collie",misc_pos,8.04,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21 00:00:00+00:00,97da90d98bd52f2ca5d3ad37ab3c52e7,37.622482,-122.480084,0
5163,2019-01-17 06:54:21+00:00,Deckow-O'Conne,grocery_pos,134.65,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27 00:00:00+00:00,7cf3804e194236484e64bd753585ca16,37.904584,-91.392451,0
5164,2019-01-17 07:06:07+00:00,Kassulke PLC,shopping_net,334.6,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30 00:00:00+00:00,ca74bc2c03230152f6c58013cb9d5197,32.005625,-106.76052,0
5165,2019-01-17 07:14:59+00:00,Brekke and Sons,gas_transport,49.07,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,d025a61cbf1dec40e4b10fc88afbeabb,48.166257,-122.454618,0
5166,2019-01-17 07:29:13+00:00,Friesen-D'Amore,gas_transport,87.63,Omaha,NE,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10 00:00:00+00:00,ffb12f812cf2350dec7fee5613335cac,41.224985,-96.468862,0
5167,2019-01-17 07:35:17+00:00,"Kutch, Hermiston and Farrell",gas_transport,73.49,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19 00:00:00+00:00,38771a55ad8c456e378ed41268e9795c,38.306244,-121.580182,0
5168,2019-01-17 07:41:04+00:00,"Eichmann, Bogan and Rodriguez",gas_transport,58.76,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,39404e285d138c215b1fb536ba8db0a9,39.802593,-124.512153,0
5169,2019-01-17 07:55:20+00:00,Gutmann Lt,grocery_net,47.06,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,899bc07f36500825e3e4a35d4fb372e5,37.57766,-120.90391499999998,0
5170,2019-01-17 07:56:25+00:00,Vandervort-Funk,grocery_pos,121.73,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16 00:00:00+00:00,782c869d449c6c516aad20cd59ddbb9b,43.46865,-105.452896,0
5171,2019-01-17 07:56:44+00:00,Kunde-Sanfo,misc_net,16.31,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21 00:00:00+00:00,41f3af94f0968494c5d2ac3dc4c4f1c4,40.688789,-122.384084,0
5172,2019-01-17 08:04:00+00:00,Kuphal-Predovic,misc_net,1.39,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,d4da846966ddac6803e26ecd1fce36b5,40.0874,-105.482994,0
5173,2019-01-17 08:07:25+00:00,"Rohan, White and Aufderh",misc_net,11.36,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,e8d77cf567f8cec6b67795b24028e5cd,40.752366,-99.683639,0
5174,2019-01-17 08:13:38+00:00,Terry-Huel,shopping_net,120.13,Jordan Valley,OR,42.8801,-117.281,641,Economist,1993-11-24 00:00:00+00:00,9d858119184d313b47b8d9c8ae54b053,43.517391,-117.957977,0
5175,2019-01-17 08:21:01+00:00,"Jenkins, Hauck and Friesen",gas_transport,76.73,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21 00:00:00+00:00,81075c32868bb5d9fb5d32066fa0818b,49.650282,-118.782188,0
5176,2019-01-17 08:22:39+00:00,Strosin-Cruickshank,grocery_pos,89.91,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18 00:00:00+00:00,4f040a3acb4624b29080c6b02d1b1fde,45.563686,-118.135719,0
5177,2019-01-17 08:23:21+00:00,Strosin-Cruickshank,grocery_pos,196.34,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,1972-12-31 00:00:00+00:00,fba4774e54d3408467d43c21dab2c479,39.665202,-93.717218,0
5178,2019-01-17 08:29:05+00:00,"Kovacek, Dibbert and Ondrick",grocery_pos,95.19,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19 00:00:00+00:00,af9d7072a35f549aa97be3c48a9e6e41,41.418521000000005,-99.027114,0
5179,2019-01-17 08:35:17+00:00,Rowe-Vandervort,grocery_net,38.29,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30 00:00:00+00:00,fb70ff349a15d9301e0de0bde60ff28d,33.625899,-117.687812,0
5180,2019-01-17 08:38:45+00:00,Wolf Inc,grocery_pos,96.94,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26 00:00:00+00:00,cec906f0b4c8e80f597602a0f38e3cfa,38.883673,-91.72869,0
5181,2019-01-17 08:46:11+00:00,Jewess LLC,shopping_pos,74.06,Sprague,NE,40.6267,-96.7456,142,Chiropodist,1967-08-24 00:00:00+00:00,402eb3cc81a46c551b3b7380861904c0,39.94193,-97.03763,0
5182,2019-01-17 08:59:07+00:00,Kutch LLC,gas_transport,9.79,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23 00:00:00+00:00,73d976fc46f089af2c58c39273525b55,39.157345,-109.126592,1
5183,2019-01-17 09:09:06+00:00,"Tillman, Dickinson and Labadie",gas_transport,75.88,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,ca331dfa1fe5da833ac235f9a4dd706c,38.349554,-121.919757,0
5184,2019-01-17 09:12:31+00:00,"Mosciski, Gislason and Mertz",grocery_pos,114.89,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,cde9f6e6fbf36a3ee6f4658b28320b46,48.918183,-121.462292,0
5185,2019-01-17 09:14:41+00:00,"Olson, Becker and Koch",gas_transport,85.79,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11 00:00:00+00:00,1b09b84483081ae1c192b21d47e25bf6,41.660074,-100.300311,0
5186,2019-01-17 09:18:40+00:00,Kerluke Inc,misc_net,8.08,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29 00:00:00+00:00,db5209b1ef40c3b463e4a844fb8bcd80,48.314554,-122.965632,0
5187,2019-01-17 09:35:21+00:00,"Christiansen, Goyette and Schamberge",gas_transport,46.33,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02 00:00:00+00:00,91803eb1fbfdd9c7c47cddd0b7b317bc,41.818466,-97.546222,0
5188,2019-01-17 09:51:07+00:00,Huels-Hahn,gas_transport,72.11,Clarksville,MO,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07 00:00:00+00:00,2cb122fd898b3149194ec34816984d15,39.227777,-91.804001,0
5189,2019-01-17 09:59:44+00:00,Schmitt Inc,gas_transport,87.39,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04 00:00:00+00:00,8cf051f5edef753a935c641f411e6b40,45.907754,-123.115156,0
5190,2019-01-17 10:04:27+00:00,"Schumm, Bauch and Ondrick",grocery_pos,150.28,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14 00:00:00+00:00,69d0e3039c19df05b4060b086ad63fe7,39.483947,-92.79946,0
5191,2019-01-17 10:09:38+00:00,Pfeffer LLC,grocery_net,51.22,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16 00:00:00+00:00,4241cfc03661377a1080d39235f81d13,43.585687,-104.073301,0
5192,2019-01-17 10:30:27+00:00,Bruen-Yost,misc_pos,6.7,Valentine,NE,42.8062,-100.6215,4005,Network engineer,1945-03-15 00:00:00+00:00,fdf6a6672f59756a39e02bf89a6810ae,42.342623,-100.875235,0
